product_id,product_name,category,price
P2217,Pen 2217,Grocery,226
P2218,Phone 2218,Personal Care,4190
P2219,Pen 2219,Personal Care,186
P2220,Shoes 2220,Personal Care,3208
P2221,Laptop 2221,Personal Care,3130
P2222,Bag 2222,Books,3205
P2223,Notebook 2223,Toys,1179
P2224,Doll 2224,Books,2583
P2225,Shoes 2225,Electronics,135
P2226,Rice 2226,Books,264
P2227,Lamp 2227,Books,335
P2228,Pen 2228,Electronics,4170
P2229,Pen 2229,Toys,286
P2230,Pen 2230,Toys,308
P2231,Pen 2231,Toys,4707
P2232,Curtains 2232,Home Decor,3018
P2233,Mug 2233,Grocery,628
P2234,Lamp 2234,Clothing,4517
P2235,TV 2235,Home Decor,179
P2236,Pen 2236,Personal Care,4784
P2237,Phone 2237,Clothing,4538
P2238,Bag 2238,Grocery,1151
P2239,Lamp 2239,Toys,794
P2240,Laptop 2240,Toys,4170
P2241,Shampoo 2241,Electronics,1793
P2242,Toothpaste 2242,Toys,3164
P2243,Laptop 2243,Grocery,1608
P2244,Shirt 2244,Home Decor,1307
P2245,Lamp 2245,Grocery,2003
P2246,Rice 2246,Home Decor,269
P2247,Phone 2247,Grocery,2778
P2248,Lamp 2248,Home Decor,715
P2249,Curtains 2249,Grocery,3579
P2250,Laptop 2250,Clothing,2798
P2251,Curtains 2251,Books,2865
P2252,TV 2252,Electronics,296
P2253,Shoes 2253,Grocery,3657
P2254,TV 2254,Personal Care,4019
P2255,Shoes 2255,Electronics,3788
P2256,Bag 2256,Grocery,3725
P2257,Bag 2257,Grocery,1855
P2258,Doll 2258,Personal Care,4670
P2259,Shampoo 2259,Personal Care,410
P2260,Mug 2260,Toys,2811
P2261,Laptop 2261,Clothing,4319
P2262,Shoes 2262,Grocery,3109
P2263,Shampoo 2263,Grocery,431
P2264,Shampoo 2264,Electronics,2556
P2265,Shoes 2265,Grocery,241
P2266,Toothpaste 2266,Electronics,4812
P2267,Mug 2267,Home Decor,4171
P2268,Shampoo 2268,Clothing,4019
P2269,Phone 2269,Home Decor,4635
P2270,Mug 2270,Clothing,1995
P2271,Bag 2271,Books,1784
P2272,Curtains 2272,Home Decor,3957
P2273,Toothpaste 2273,Clothing,4297
P2274,Shampoo 2274,Books,2407
P2275,Bag 2275,Toys,3309
P2276,Notebook 2276,Grocery,4138
P2277,Doll 2277,Grocery,1975
P2278,Curtains 2278,Clothing,1479
P2279,Notebook 2279,Electronics,2393
P2280,Shampoo 2280,Books,3384
P2281,Doll 2281,Books,903
P2282,Shoes 2282,Personal Care,532
P2283,Shoes 2283,Books,3280
P2284,Notebook 2284,Clothing,1189
P2285,Shoes 2285,Toys,1505
P2286,Phone 2286,Personal Care,2456
P2287,Phone 2287,Personal Care,3730
P2288,Shirt 2288,Personal Care,4694
P2289,Doll 2289,Clothing,2737
P2290,Laptop 2290,Personal Care,2335
P2291,Rice 2291,Grocery,4666
P2292,Mug 2292,Home Decor,3925
P2293,Mug 2293,Grocery,3009
P2294,Pen 2294,Home Decor,3517
P2295,TV 2295,Electronics,4669
P2296,Laptop 2296,Toys,3350
P2297,Shoes 2297,Electronics,2237
P2298,Shirt 2298,Toys,2064
P2299,Shampoo 2299,Books,1168
P2300,Bag 2300,Clothing,403
P2301,Shoes 2301,Toys,4494
P2302,Bag 2302,Clothing,504
P2303,Curtains 2303,Books,2184
P2304,Curtains 2304,Home Decor,2675
P2305,Shampoo 2305,Personal Care,255
P2306,Shampoo 2306,Home Decor,775
P2307,Phone 2307,Home Decor,4569
P2308,Toothpaste 2308,Clothing,4735
P2309,TV 2309,Personal Care,1325
P2310,Shampoo 2310,Home Decor,4156
P2311,Shampoo 2311,Personal Care,3978
P2312,Bag 2312,Home Decor,3017
P2313,Shirt 2313,Books,2696
P2314,Shampoo 2314,Books,1187
P2315,Laptop 2315,Books,2141
P2316,TV 2316,Electronics,3851
P2317,Bag 2317,Grocery,1987
P2318,Mug 2318,Grocery,1484
P2319,Pen 2319,Toys,66
P2320,Shampoo 2320,Toys,4870
P2321,Curtains 2321,Home Decor,1138
P2322,Toothpaste 2322,Books,2867
P2323,Curtains 2323,Personal Care,4979
P2324,Pen 2324,Clothing,873
P2325,Bag 2325,Home Decor,2758
P2326,Pen 2326,Electronics,3088
P2327,Mug 2327,Home Decor,2642
P2328,Laptop 2328,Personal Care,4377
P2329,Shampoo 2329,Toys,3739
P2330,Shoes 2330,Personal Care,4738
P2331,Notebook 2331,Books,4826
P2332,Rice 2332,Clothing,468
P2333,Mug 2333,Clothing,2460
P2334,Lamp 2334,Books,1357
P2335,Notebook 2335,Clothing,875
P2336,Laptop 2336,Books,1020
P2337,Lamp 2337,Toys,699
P2338,Notebook 2338,Clothing,1254
P2339,Curtains 2339,Home Decor,4134
P2340,Shampoo 2340,Grocery,2653
P2341,TV 2341,Clothing,2503
P2342,Shirt 2342,Clothing,4815
P2343,Shirt 2343,Toys,4488
P2344,Shoes 2344,Personal Care,2451
P2345,Laptop 2345,Home Decor,3142
P2346,Notebook 2346,Toys,3649
P2347,Shirt 2347,Toys,4928
P2348,Rice 2348,Clothing,3538
P2349,Shampoo 2349,Clothing,3031
P2350,Doll 2350,Home Decor,4984
P2351,Toothpaste 2351,Toys,752
P2352,Bag 2352,Personal Care,3491
P2353,Bag 2353,Books,2877
P2354,Shirt 2354,Electronics,3422
P2355,Laptop 2355,Toys,1922
P2356,Toothpaste 2356,Electronics,540
P2357,Lamp 2357,Clothing,2652
P2358,Pen 2358,Toys,4574
P2359,Shampoo 2359,Grocery,3355
P2360,Laptop 2360,Personal Care,2178
P2361,Rice 2361,Personal Care,4877
P2362,Shampoo 2362,Toys,4285
P2363,Rice 2363,Electronics,2642
P2364,Rice 2364,Electronics,3247
P2365,Bag 2365,Books,4305
P2366,Laptop 2366,Electronics,1975
P2367,Notebook 2367,Grocery,457
P2368,Doll 2368,Clothing,3371
P2369,Phone 2369,Toys,4291
P2370,Pen 2370,Clothing,4120
P2371,Shoes 2371,Books,573
P2372,TV 2372,Personal Care,3973
P2373,Phone 2373,Personal Care,2747
P2374,Pen 2374,Electronics,913
P2375,Laptop 2375,Grocery,4181
P2376,Curtains 2376,Toys,4670
P2377,Laptop 2377,Electronics,2519
P2378,Doll 2378,Electronics,790
P2379,Mug 2379,Clothing,2936
P2380,Shampoo 2380,Toys,1420
P2381,Shampoo 2381,Toys,4580
P2382,Shoes 2382,Electronics,330
P2383,Notebook 2383,Home Decor,4816
P2384,Bag 2384,Clothing,4698
P2385,Laptop 2385,Grocery,4060
P2386,Notebook 2386,Clothing,3439
P2387,Lamp 2387,Books,4002
P2388,Toothpaste 2388,Grocery,3252
P2389,Doll 2389,Toys,552
P2390,Mug 2390,Electronics,4853
P2391,Notebook 2391,Books,3094
P2392,Doll 2392,Toys,2713
P2393,Toothpaste 2393,Home Decor,3033
P2394,Toothpaste 2394,Books,4375
P2395,Phone 2395,Electronics,3316
P2396,Pen 2396,Toys,1211
P2397,Shampoo 2397,Toys,246
P2398,Doll 2398,Grocery,4079
P2399,Pen 2399,Books,1783
P2400,Doll 2400,Books,4424
P2401,Shoes 2401,Electronics,770
P2402,Toothpaste 2402,Personal Care,3883
P2403,Phone 2403,Home Decor,2288
P2404,Pen 2404,Home Decor,663
P2405,Doll 2405,Personal Care,3796
P2406,Mug 2406,Grocery,2679
P2407,Laptop 2407,Grocery,1152
P2408,TV 2408,Clothing,568
P2409,Phone 2409,Books,1199
P2410,Rice 2410,Toys,312
P2411,Mug 2411,Personal Care,3053
P2412,Pen 2412,Electronics,3231
P2413,Rice 2413,Grocery,187
P2414,Laptop 2414,Electronics,2112
P2415,Rice 2415,Personal Care,4527
P2416,Shoes 2416,Clothing,2290
P2417,Curtains 2417,Home Decor,1285
P2418,Toothpaste 2418,Books,625
P2419,Laptop 2419,Grocery,2068
P2420,Curtains 2420,Books,228
P2421,Shoes 2421,Grocery,3277
P2422,Doll 2422,Clothing,3696
P2423,Toothpaste 2423,Grocery,1647
P2424,Shampoo 2424,Toys,1877
P2425,Rice 2425,Home Decor,2490
P2426,Shirt 2426,Toys,387
P2427,Notebook 2427,Electronics,2742
P2428,Toothpaste 2428,Personal Care,2665
P2429,Pen 2429,Electronics,957
P2430,Laptop 2430,Books,129
P2431,Shoes 2431,Grocery,222
P2432,Lamp 2432,Clothing,2564
P2433,Shampoo 2433,Toys,419
P2434,Shampoo 2434,Home Decor,171
P2435,Shoes 2435,Toys,2773
P2436,Toothpaste 2436,Books,450
P2437,Lamp 2437,Home Decor,2380
P2438,Laptop 2438,Toys,2455
P2439,Lamp 2439,Grocery,608
P2440,TV 2440,Home Decor,1644
P2441,Bag 2441,Home Decor,1661
P2442,TV 2442,Clothing,1970
P2443,Pen 2443,Toys,276
P2444,Shirt 2444,Grocery,2834
P2445,Doll 2445,Personal Care,2943
P2446,Shampoo 2446,Electronics,2492
P2447,Doll 2447,Clothing,4363
P2448,Toothpaste 2448,Toys,4321
P2449,Curtains 2449,Toys,3594
P2450,Lamp 2450,Clothing,1403
P2451,Phone 2451,Clothing,4726
P2452,Rice 2452,Books,2855
P2453,Laptop 2453,Electronics,101
P2454,Curtains 2454,Clothing,4991
P2455,Toothpaste 2455,Clothing,777
P2456,Rice 2456,Clothing,2670
P2457,Phone 2457,Electronics,1736
P2458,Phone 2458,Clothing,2423
P2459,Lamp 2459,Personal Care,4244
P2460,Doll 2460,Clothing,4150
P2461,Notebook 2461,Electronics,4050
P2462,Notebook 2462,Electronics,2390
P2463,Notebook 2463,Toys,4916
P2464,Shampoo 2464,Toys,3343
P2465,Shoes 2465,Personal Care,1943
P2466,Notebook 2466,Personal Care,672
P2467,Curtains 2467,Home Decor,4489
P2468,Doll 2468,Books,4747
P2469,Pen 2469,Home Decor,3294
P2470,Phone 2470,Personal Care,1538
P2471,Curtains 2471,Home Decor,4578
P2472,Shoes 2472,Personal Care,1836
P2473,Rice 2473,Personal Care,4242
P2474,Bag 2474,Grocery,797
P2475,Rice 2475,Home Decor,4285
P2476,Notebook 2476,Books,1885
P2477,Shoes 2477,Books,290
P2478,Rice 2478,Personal Care,1358
P2479,Doll 2479,Home Decor,2320
P2480,Curtains 2480,Toys,1599
P2481,Shoes 2481,Electronics,2233
P2482,Notebook 2482,Clothing,2374
P2483,Lamp 2483,Home Decor,923
P2484,Phone 2484,Toys,1867
P2485,TV 2485,Personal Care,2896
P2486,Laptop 2486,Grocery,730
P2487,Curtains 2487,Clothing,1563
P2488,Phone 2488,Toys,637
P2489,Doll 2489,Books,3257
P2490,Rice 2490,Clothing,1926
P2491,Lamp 2491,Electronics,3212
P2492,Bag 2492,Home Decor,4541
P2493,Doll 2493,Electronics,4646
P2494,Curtains 2494,Grocery,2811
P2495,Pen 2495,Toys,2607
P2496,Pen 2496,Home Decor,2007
P2497,Laptop 2497,Books,1841
P2498,Shampoo 2498,Home Decor,2555
P2499,Shirt 2499,Electronics,3372
P2500,Lamp 2500,Books,3089
P2501,Curtains 2501,Home Decor,795
P2502,Toothpaste 2502,Personal Care,592
P2503,Notebook 2503,Clothing,2979
P2504,Lamp 2504,Electronics,1088
P2505,Laptop 2505,Electronics,1899
P2506,Shoes 2506,Toys,1076
P2507,Toothpaste 2507,Toys,956
P2508,Rice 2508,Clothing,430
P2509,Shirt 2509,Clothing,3539
P2510,Lamp 2510,Clothing,2990
P2511,Shirt 2511,Clothing,2903
P2512,Pen 2512,Electronics,616
P2513,Toothpaste 2513,Grocery,1635
P2514,Phone 2514,Grocery,1499
P2515,Lamp 2515,Electronics,3322
P2516,Shampoo 2516,Toys,2276
P2517,Doll 2517,Personal Care,4962
P2518,Pen 2518,Personal Care,1393
P2519,Mug 2519,Clothing,3501
P2520,Mug 2520,Clothing,2578
P2521,TV 2521,Toys,512
P2522,Laptop 2522,Books,2382
P2523,Phone 2523,Electronics,654
P2524,Lamp 2524,Toys,3786
P2525,Phone 2525,Books,2958
P2526,Curtains 2526,Personal Care,1073
P2527,Notebook 2527,Grocery,1008
P2528,TV 2528,Personal Care,2178
P2529,Laptop 2529,Personal Care,981
P2530,Rice 2530,Home Decor,2145
P2531,Pen 2531,Electronics,2014
P2532,Bag 2532,Home Decor,732
P2533,Laptop 2533,Electronics,1091
P2534,Shampoo 2534,Personal Care,4307
P2535,TV 2535,Home Decor,2214
P2536,Mug 2536,Books,4186
P2537,TV 2537,Books,4580
P2538,Shoes 2538,Toys,2182
P2539,Lamp 2539,Clothing,3936
P2540,Phone 2540,Toys,2737
P2541,TV 2541,Electronics,709
P2542,Toothpaste 2542,Home Decor,3227
P2543,Curtains 2543,Grocery,3700
P2544,Phone 2544,Toys,2073
P2545,Shampoo 2545,Grocery,3897
P2546,Shirt 2546,Electronics,2068
P2547,Shampoo 2547,Home Decor,264
P2548,Phone 2548,Electronics,823
P2549,Phone 2549,Grocery,796
P2550,Curtains 2550,Personal Care,2056
P2551,Mug 2551,Grocery,3077
P2552,Phone 2552,Clothing,1331
P2553,Notebook 2553,Grocery,2354
P2554,Rice 2554,Grocery,3869
P2555,Pen 2555,Clothing,2022
P2556,Toothpaste 2556,Grocery,3708
P2557,Mug 2557,Clothing,3634
P2558,Rice 2558,Toys,322
P2559,Notebook 2559,Toys,3331
P2560,Doll 2560,Grocery,1183
P2561,Notebook 2561,Personal Care,3112
P2562,Pen 2562,Books,2087
P2563,Phone 2563,Clothing,2459
P2564,Mug 2564,Grocery,95
P2565,Rice 2565,Books,4921
P2566,Phone 2566,Clothing,4901
P2567,Mug 2567,Personal Care,691
P2568,Mug 2568,Personal Care,75
P2569,Mug 2569,Personal Care,2465
P2570,Shirt 2570,Books,460
P2571,Shirt 2571,Electronics,1494
P2572,Curtains 2572,Books,3616
P2573,Shoes 2573,Home Decor,3023
P2574,Laptop 2574,Clothing,643
P2575,Pen 2575,Toys,249
P2576,Shirt 2576,Toys,3793
P2577,Mug 2577,Grocery,1295
P2578,Shirt 2578,Personal Care,690
P2579,Shirt 2579,Electronics,1652
P2580,Lamp 2580,Personal Care,693
P2581,Lamp 2581,Toys,201
P2582,Notebook 2582,Home Decor,813
P2583,Laptop 2583,Clothing,3284
P2584,Laptop 2584,Electronics,4649
P2585,Mug 2585,Personal Care,2129
P2586,Shampoo 2586,Electronics,1310
P2587,Pen 2587,Home Decor,2233
P2588,TV 2588,Clothing,3929
P2589,Mug 2589,Grocery,2670
P2590,Shirt 2590,Toys,2470
P2591,Bag 2591,Electronics,139
P2592,Rice 2592,Personal Care,3562
P2593,Curtains 2593,Books,3151
P2594,Shirt 2594,Personal Care,187
P2595,Pen 2595,Clothing,3324
P2596,Toothpaste 2596,Clothing,2301
P2597,Shirt 2597,Clothing,1620
P2598,Pen 2598,Clothing,2453
P2599,TV 2599,Toys,3962
P2600,Pen 2600,Clothing,3766
P2601,Mug 2601,Books,3679
P2602,Laptop 2602,Electronics,1118
P2603,Toothpaste 2603,Personal Care,2939
P2604,Notebook 2604,Books,4973
P2605,Curtains 2605,Books,3127
P2606,Phone 2606,Books,1528
P2607,Shampoo 2607,Toys,4011
P2608,Doll 2608,Books,1840
P2609,Shirt 2609,Clothing,1489
P2610,Phone 2610,Personal Care,2341
P2611,Mug 2611,Electronics,3773
P2612,Laptop 2612,Personal Care,3600
P2613,Shampoo 2613,Clothing,3169
P2614,Phone 2614,Personal Care,4252
P2615,Doll 2615,Personal Care,390
P2616,Phone 2616,Electronics,2123
P2617,Shampoo 2617,Personal Care,3458
P2618,TV 2618,Electronics,3795
P2619,Pen 2619,Home Decor,2979
P2620,Shoes 2620,Grocery,249
P2621,Rice 2621,Books,2536
P2622,Phone 2622,Books,1653
P2623,Bag 2623,Clothing,2968
P2624,Phone 2624,Home Decor,4920
P2625,TV 2625,Clothing,1454
P2626,Shampoo 2626,Clothing,3109
P2627,Lamp 2627,Books,54
P2628,Pen 2628,Home Decor,4403
P2629,TV 2629,Toys,2606
P2630,Notebook 2630,Grocery,2388
P2631,Pen 2631,Personal Care,806
P2632,Notebook 2632,Home Decor,4825
P2633,Rice 2633,Clothing,4034
P2634,Doll 2634,Books,2068
P2635,Mug 2635,Personal Care,2087
P2636,Laptop 2636,Grocery,776
P2637,Phone 2637,Books,3610
P2638,Shampoo 2638,Personal Care,2138
P2639,Laptop 2639,Personal Care,1641
P2640,Curtains 2640,Personal Care,4570
P2641,Bag 2641,Electronics,1770
P2642,Doll 2642,Books,1057
P2643,Bag 2643,Books,148
P2644,Pen 2644,Home Decor,892
P2645,Pen 2645,Home Decor,2466
P2646,Bag 2646,Home Decor,3569
P2647,Toothpaste 2647,Books,1178
P2648,Bag 2648,Clothing,2511
P2649,Phone 2649,Personal Care,2409
P2650,Curtains 2650,Home Decor,2428
P2651,Lamp 2651,Grocery,3977
P2652,Doll 2652,Toys,4159
P2653,Mug 2653,Electronics,3592
P2654,Curtains 2654,Books,4348
P2655,Toothpaste 2655,Personal Care,2348
P2656,Curtains 2656,Personal Care,2730
P2657,TV 2657,Books,2348
P2658,Shirt 2658,Electronics,1282
P2659,Pen 2659,Clothing,1448
P2660,Lamp 2660,Electronics,384
P2661,Rice 2661,Electronics,1772
P2662,Toothpaste 2662,Electronics,4129
P2663,Curtains 2663,Toys,2282
P2664,TV 2664,Toys,2486
P2665,Notebook 2665,Electronics,4140
P2666,TV 2666,Clothing,779
P2667,TV 2667,Grocery,815
P2668,Pen 2668,Grocery,1676
P2669,Phone 2669,Electronics,499
P2670,Doll 2670,Personal Care,3775
P2671,Shoes 2671,Grocery,4283
P2672,Notebook 2672,Electronics,2960
P2673,Phone 2673,Clothing,1686
P2674,Notebook 2674,Books,3890
P2675,Doll 2675,Toys,3797
P2676,Curtains 2676,Books,383
P2677,Toothpaste 2677,Toys,1815
P2678,Curtains 2678,Home Decor,2521
P2679,Phone 2679,Toys,1214
P2680,Toothpaste 2680,Electronics,2895
P2681,Bag 2681,Grocery,2678
P2682,TV 2682,Toys,333
P2683,Curtains 2683,Home Decor,768
P2684,Toothpaste 2684,Home Decor,645
P2685,Shampoo 2685,Clothing,1357
P2686,TV 2686,Grocery,4698
P2687,Doll 2687,Grocery,2366
P2688,Doll 2688,Home Decor,4875
P2689,Toothpaste 2689,Electronics,2286
P2690,Notebook 2690,Clothing,3716
P2691,Notebook 2691,Clothing,4531
P2692,Lamp 2692,Electronics,4417
P2693,Shampoo 2693,Grocery,1299
P2694,Toothpaste 2694,Clothing,2767
P2695,Shirt 2695,Clothing,410
P2696,Lamp 2696,Home Decor,495
P2697,Toothpaste 2697,Home Decor,3383
P2698,Rice 2698,Electronics,2263
P2699,Shirt 2699,Electronics,92
P2700,TV 2700,Toys,4656
P2701,Mug 2701,Clothing,1799
P2702,Notebook 2702,Grocery,4315
P2703,Bag 2703,Electronics,4821
P2704,Mug 2704,Electronics,2433
P2705,Laptop 2705,Electronics,3854
P2706,Notebook 2706,Clothing,4242
P2707,Shoes 2707,Home Decor,4365
P2708,Shampoo 2708,Personal Care,1744
P2709,Toothpaste 2709,Clothing,3377
P2710,Bag 2710,Toys,4713
P2711,Curtains 2711,Toys,734
P2712,Mug 2712,Clothing,3950
P2713,Pen 2713,Toys,1406
P2714,Shirt 2714,Toys,1500
P2715,TV 2715,Grocery,3984
P2716,Toothpaste 2716,Books,4854
P2717,Shampoo 2717,Toys,3960
P2718,Doll 2718,Personal Care,1833
P2719,Phone 2719,Toys,3165
P2720,TV 2720,Books,241
P2721,Lamp 2721,Personal Care,4983
P2722,Mug 2722,Books,3274
P2723,Notebook 2723,Books,3575
P2724,Toothpaste 2724,Clothing,3106
P2725,Toothpaste 2725,Home Decor,4286
P2726,Laptop 2726,Home Decor,2436
P2727,Toothpaste 2727,Books,4646
P2728,Laptop 2728,Toys,457
P2729,Curtains 2729,Toys,1131
P2730,Curtains 2730,Personal Care,3480
P2731,Curtains 2731,Electronics,582
P2732,Laptop 2732,Clothing,3358
P2733,Phone 2733,Grocery,3433
P2734,Toothpaste 2734,Clothing,4883
P2735,Lamp 2735,Home Decor,3688
P2736,Laptop 2736,Grocery,2296
P2737,Toothpaste 2737,Grocery,2934
P2738,Phone 2738,Books,3183
P2739,Mug 2739,Personal Care,3643
P2740,Laptop 2740,Home Decor,300
P2741,Shoes 2741,Books,2989
P2742,Shirt 2742,Clothing,2388
P2743,Rice 2743,Personal Care,2188
P2744,Doll 2744,Books,2369
P2745,Lamp 2745,Books,1543
P2746,Bag 2746,Home Decor,3827
P2747,Shoes 2747,Grocery,3009
P2748,Notebook 2748,Toys,3140
P2749,Bag 2749,Grocery,915
P2750,Curtains 2750,Electronics,331
P2751,Pen 2751,Clothing,4149
P2752,Phone 2752,Personal Care,1793
P2753,Lamp 2753,Books,4640
P2754,Rice 2754,Grocery,2317
P2755,Laptop 2755,Home Decor,2006
P2756,Shampoo 2756,Home Decor,2721
P2757,Shirt 2757,Books,1660
P2758,Laptop 2758,Grocery,3599
P2759,Shirt 2759,Personal Care,1874
P2760,Lamp 2760,Clothing,3243
P2761,TV 2761,Home Decor,1432
P2762,Bag 2762,Grocery,2149
P2763,TV 2763,Toys,4230
P2764,Shampoo 2764,Clothing,1438
P2765,Toothpaste 2765,Toys,2890
P2766,Phone 2766,Books,4203
P2767,Laptop 2767,Books,1956
P2768,Doll 2768,Grocery,2584
P2769,Pen 2769,Clothing,1111
P2770,Phone 2770,Clothing,3638
P2771,Mug 2771,Grocery,2190
P2772,Laptop 2772,Clothing,2526
P2773,Shampoo 2773,Home Decor,4974
P2774,Toothpaste 2774,Clothing,4511
P2775,Shoes 2775,Home Decor,1642
P2776,Shoes 2776,Books,4393
P2777,Shirt 2777,Grocery,1795
P2778,Toothpaste 2778,Personal Care,3256
P2779,Pen 2779,Toys,4756
P2780,TV 2780,Clothing,3137
P2781,Pen 2781,Clothing,3286
P2782,Phone 2782,Toys,3299
P2783,Phone 2783,Clothing,864
P2784,Rice 2784,Clothing,4773
P2785,Curtains 2785,Grocery,4552
P2786,Shoes 2786,Electronics,3603
P2787,Notebook 2787,Toys,1502
P2788,Doll 2788,Home Decor,2573
P2789,Pen 2789,Home Decor,4463
P2790,Shirt 2790,Clothing,455
P2791,Shampoo 2791,Electronics,3473
P2792,Shoes 2792,Books,618
P2793,Curtains 2793,Electronics,3755
P2794,Toothpaste 2794,Books,3293
P2795,Phone 2795,Grocery,524
P2796,Mug 2796,Electronics,3940
P2797,Notebook 2797,Clothing,605
P2798,Curtains 2798,Electronics,4643
P2799,Shirt 2799,Books,2976
P2800,Rice 2800,Books,4035
P2801,Bag 2801,Grocery,3503
P2802,Curtains 2802,Home Decor,2231
P2803,Notebook 2803,Personal Care,1198
P2804,Phone 2804,Clothing,3379
P2805,Laptop 2805,Toys,2488
P2806,Shoes 2806,Toys,1790
P2807,TV 2807,Personal Care,2292
P2808,Doll 2808,Electronics,3015
P2809,Curtains 2809,Electronics,1795
P2810,Rice 2810,Personal Care,294
P2811,TV 2811,Personal Care,4614
P2812,Bag 2812,Personal Care,1374
P2813,Notebook 2813,Books,3181
P2814,Pen 2814,Electronics,4244
P2815,Toothpaste 2815,Books,1468
P2816,Rice 2816,Home Decor,2165
P2817,Pen 2817,Personal Care,2070
P2818,Doll 2818,Grocery,2910
P2819,Laptop 2819,Personal Care,4791
P2820,Mug 2820,Books,4455
P2821,Shirt 2821,Toys,3048
P2822,Curtains 2822,Books,1383
P2823,Toothpaste 2823,Clothing,1211
P2824,Bag 2824,Electronics,4180
P2825,Doll 2825,Books,2545
P2826,Shirt 2826,Grocery,2289
P2827,Laptop 2827,Toys,4988
P2828,Laptop 2828,Personal Care,2300
P2829,Phone 2829,Grocery,3153
P2830,Notebook 2830,Toys,3075
P2831,TV 2831,Books,1963
P2832,Lamp 2832,Books,3560
P2833,Toothpaste 2833,Personal Care,4484
P2834,Bag 2834,Home Decor,4104
P2835,Toothpaste 2835,Books,1669
P2836,Lamp 2836,Personal Care,2021
P2837,Shirt 2837,Toys,3415
P2838,Lamp 2838,Electronics,1861
P2839,Lamp 2839,Home Decor,4112
P2840,Laptop 2840,Grocery,4935
P2841,Phone 2841,Toys,3280
P2842,Shirt 2842,Electronics,2957
P2843,Toothpaste 2843,Electronics,3583
P2844,Toothpaste 2844,Grocery,2588
P2845,Shirt 2845,Books,4875
P2846,Shirt 2846,Toys,330
P2847,Rice 2847,Grocery,4542
P2848,Phone 2848,Toys,2880
P2849,Lamp 2849,Clothing,4754
P2850,Mug 2850,Personal Care,1762
P2851,Notebook 2851,Electronics,3534
P2852,Rice 2852,Clothing,2992
P2853,Shampoo 2853,Home Decor,2580
P2854,Pen 2854,Clothing,2384
P2855,Rice 2855,Electronics,1360
P2856,Laptop 2856,Toys,4324
P2857,Shirt 2857,Personal Care,2718
P2858,Rice 2858,Electronics,3180
P2859,Toothpaste 2859,Personal Care,1046
P2860,Lamp 2860,Electronics,595
P2861,Pen 2861,Grocery,1876
P2862,Notebook 2862,Clothing,69
P2863,Phone 2863,Clothing,2273
P2864,Curtains 2864,Books,4627
P2865,Doll 2865,Home Decor,723
P2866,Curtains 2866,Grocery,3862
P2867,Bag 2867,Clothing,3531
P2868,Curtains 2868,Personal Care,593
P2869,Shoes 2869,Grocery,560
P2870,Rice 2870,Personal Care,4562
P2871,Toothpaste 2871,Home Decor,3109
P2872,Notebook 2872,Books,2359
P2873,Pen 2873,Toys,2550
P2874,Doll 2874,Books,938
P2875,Bag 2875,Home Decor,1029
P2876,Phone 2876,Clothing,517
P2877,Shirt 2877,Grocery,2628
P2878,Toothpaste 2878,Grocery,3209
P2879,Pen 2879,Home Decor,2117
P2880,Phone 2880,Toys,2540
P2881,TV 2881,Personal Care,3161
P2882,Doll 2882,Personal Care,249
P2883,Shirt 2883,Toys,3963
P2884,TV 2884,Clothing,1390
P2885,Mug 2885,Books,4577
P2886,Rice 2886,Clothing,3688
P2887,Curtains 2887,Personal Care,4201
P2888,TV 2888,Clothing,965
P2889,Laptop 2889,Grocery,4216
P2890,Mug 2890,Toys,4106
P2891,Laptop 2891,Books,2453
P2892,Shampoo 2892,Electronics,516
P2893,Phone 2893,Electronics,2684
P2894,Shirt 2894,Home Decor,2427
P2895,Lamp 2895,Grocery,1714
P2896,Shirt 2896,Toys,211
P2897,Doll 2897,Electronics,830
P2898,Laptop 2898,Books,1102
P2899,Pen 2899,Clothing,1201
P2900,Bag 2900,Home Decor,2757
P2901,Doll 2901,Grocery,2580
P2902,Laptop 2902,Home Decor,2697
P2903,Pen 2903,Books,301
P2904,TV 2904,Grocery,864
P2905,Lamp 2905,Grocery,4871
P2906,Laptop 2906,Books,4016
P2907,Shirt 2907,Toys,1188
P2908,Pen 2908,Toys,203
P2909,Shampoo 2909,Books,106
P2910,Doll 2910,Clothing,3674
P2911,Laptop 2911,Books,2924
P2912,Phone 2912,Personal Care,2964
P2913,Pen 2913,Toys,1827
P2914,Shoes 2914,Home Decor,1001
P2915,Curtains 2915,Books,693
P2916,Toothpaste 2916,Toys,1509
P2917,Lamp 2917,Home Decor,4082
P2918,Curtains 2918,Toys,1720
P2919,Shoes 2919,Home Decor,2803
P2920,TV 2920,Home Decor,133
P2921,Mug 2921,Personal Care,2391
P2922,Doll 2922,Toys,1554
P2923,TV 2923,Personal Care,538
P2924,Shirt 2924,Grocery,2374
P2925,Shampoo 2925,Grocery,3220
P2926,Rice 2926,Personal Care,2336
P2927,Notebook 2927,Grocery,4932
P2928,Curtains 2928,Personal Care,1896
P2929,Rice 2929,Clothing,2684
P2930,Shirt 2930,Home Decor,448
P2931,Laptop 2931,Books,3720
P2932,Bag 2932,Home Decor,3392
P2933,Phone 2933,Grocery,3920
P2934,Toothpaste 2934,Clothing,3440
P2935,Doll 2935,Electronics,3966
P2936,TV 2936,Toys,4369
P2937,Rice 2937,Electronics,3395
P2938,Curtains 2938,Books,3530
P2939,TV 2939,Electronics,1665
